"21/09/18, 3:35 pm - Ram Tej: And all u can c is present and he giving u attention",
"21/09/18, 3:35 pm - Ram Tej: That fellow liked that girl",
"21/09/18, 3:35 pm - Ram Tej: And she said fuck of and did not respond or talk to him",
"21/09/18, 3:35 pm - Ram Tej: He said I hate her",
"21/09/18, 3:36 pm - Ram Tej: And he came behind u such a kid",
"21/09/18, 3:36 pm - Ram Tej: U think that kid will handle",
"21/09/18, 3:36 pm - Ram Tej: Shit",
"21/09/18, 3:36 pm - Ram Tej: Lol",
"21/09/18, 3:36 pm - pooja07: ?",
"21/09/18, 3:37 pm - Ram Tej: I forgot u",
"21/09/18, 3:37 pm - Ram Tej: Lol",
"21/09/18, 3:37 pm - Ram Tej: Ya if me texting u and call u is only means I love u",
"21/09/18, 3:37 pm - Ram Tej: The. We are not in love only",
"21/09/18, 3:37 pm - Ram Tej: Do u love your mom",
"21/09/18, 3:37 pm - pooja07: This fight would have happened with or without him now u have reason to be angry at me or else the entire blame would be on u",
"21/09/18, 3:38 pm - Ram Tej: No",
"21/09/18, 3:38 pm - Ram Tej: Ok",
"21/09/18, 3:38 pm - Ram Tej: Leave this fight",
"21/09/18, 3:38 pm - Ram Tej: I did not talk to u",
"21/09/18, 3:38 pm - Ram Tej: I told u I need time and I am going through shit",
"21/09/18, 3:38 pm - pooja07: No ur not",
"21/09/18, 3:38 pm - pooja07: U needed more time to do weed",
"21/09/18, 3:38 pm - Ram Tej: Is it your responsibility to give me some time and sort out things",
"21/09/18, 3:38 pm - pooja07: U needed more time to.ignore the hell outta me",
"21/09/18, 3:39 pm - Ram Tej: Don't worry Pooja karma will hit me if I did some mistake",
"21/09/18, 3:39 pm - pooja07: Did u give me time?",
"21/09/18, 3:39 pm - pooja07: Well karma already hit me",
"21/09/18, 3:39 pm - pooja07: U went behind rukhmini",
"21/09/18, 3:39 pm - pooja07: That's the difference",
"21/09/18, 3:39 pm - Ram Tej: I did",
"21/09/18, 3:39 pm - Ram Tej: No",
"21/09/18, 3:39 pm - Ram Tej: Way",
"21/09/18, 3:39 pm - Ram Tej: That time I never had a pic of u",
"21/09/18, 3:39 pm - Ram Tej: Now the time is different",
"21/09/18, 3:40 pm - pooja07: Now, we r in such a huge relationship, everything is amazing, why r u ignoring now?",
"21/09/18, 3:40 pm - pooja07: What difference",
"21/09/18, 3:40 pm - pooja07: Nope",
"21/09/18, 3:40 pm - pooja07: That was much better",
"21/09/18, 3:40 pm - Ram Tej: I am not ignoring u",
"21/09/18, 3:40 pm - pooja07: Even after being in such a knee deep relationship u stopped caring",
"21/09/18, 3:40 pm - pooja07: U ignored me",
"21/09/18, 3:40 pm - Ram Tej: I was in trouble",
"21/09/18, 3:40 pm - pooja07: U didn't treat me well",
"21/09/18, 3:40 pm - Ram Tej: Big one",
"21/09/18, 3:40 pm - Ram Tej: I asked for time",
"21/09/18, 3:40 pm - pooja07: This once",
"21/09/18, 3:40 pm - pooja07: What about the time before",
"21/09/18, 3:41 pm - pooja07: See all our chats",
"21/09/18, 3:41 pm - pooja07: Since the day u went to delhi",
"21/09/18, 3:41 pm - Ram Tej: I never stopped",
"21/09/18, 3:41 pm - pooja07: It's all about u ignoring me",
"21/09/18, 3:41 pm - pooja07: And doing weed",
"21/09/18, 3:41 pm - pooja07: U check for urself",
"21/09/18, 3:53 pm - Ram Tej: Hello",
"21/09/18, 4:15 pm - pooja07: Call.",
"21/09/18, 6:21 pm - pooja07: I'll tell",
"21/09/18, 6:21 pm - pooja07: !!!",
"21/09/18, 6:21 pm - pooja07: I'll trll",
"21/09/18, 6:21 pm - pooja07: Believe meeeeeeeeeeeee",
"21/09/18, 6:20 pm - pooja07: Missed voice call",
"21/09/18, 7:18 pm - pooja07: Missed voice call",
"21/09/18, 9:12 pm - pooja07: 😒",
"21/09/18, 9:12 pm - pooja07: Pick",
"21/09/18, 9:27 pm - Ram Tej: I brake up",
"21/09/18, 9:27 pm - Ram Tej: I can't handle this",
"21/09/18, 9:27 pm - Ram Tej: I will talk to you some time",
"21/09/18, 9:27 pm - pooja07: No",
"21/09/18, 9:27 pm - pooja07: No",
"21/09/18, 9:27 pm - pooja07: I told u",
"21/09/18, 9:27 pm - pooja07: Ram",
"21/09/18, 9:28 pm - pooja07: Don't leave me",
"21/09/18, 9:28 pm - pooja07: Ram",
"21/09/18, 9:29 pm - pooja07: I can't brake up",
"21/09/18, 9:29 pm - pooja07: I won't break up",
"21/09/18, 9:30 pm - pooja07: Ram",
"21/09/18, 9:30 pm - pooja07: Please call me",
"21/09/18, 9:30 pm - pooja07: I told u",
"21/09/18, 9:30 pm - pooja07: I DIDNT MEAN IT",
"21/09/18, 9:30 pm - pooja07: Ram",
"21/09/18, 9:34 pm - pooja07: I want to be with you",
"21/09/18, 9:34 pm - pooja07: I can't take this anymore",
"21/09/18, 9:34 pm - pooja07: I'm telling the truth",
"21/09/18, 9:34 pm - pooja07: Don't break up with me, u said u wouldn't leave me",
"21/09/18, 9:37 pm - pooja07: Ram I'm begging u",
"21/09/18, 9:37 pm - pooja07: I can't leave u",
"21/09/18, 9:37 pm - pooja07: Ur right",
"21/09/18, 9:37 pm - pooja07: I'm a bitch, I'm a slut",
"21/09/18, 9:38 pm - pooja07: Just don't leave",
"21/09/18, 9:38 pm - pooja07: We talked",
"21/09/18, 9:38 pm - pooja07: I know ur irritated, but please don't leave me don't be angry at me",
"21/09/18, 9:39 pm - pooja07: I'm not breaking up, I need you,. I can't let u go",
"21/09/18, 9:39 pm - pooja07: Don't go",
"21/09/18, 9:42 pm - pooja07: <Media omitted>",
"21/09/18, 9:42 pm - pooja07: I CANT LET U GO!",
"21/09/18, 9:50 pm - pooja07: You can't just leave me",
"21/09/18, 9:50 pm - pooja07: I'm not leaving you",
"21/09/18, 9:52 pm - pooja07: RAM! I CAN NEVER EVER LEAVE YOU UR NOT BREAKING UP! IM GONNA BE WITH YOU FOR THE REST OF MY LIFE! I LOVE YOU AND I WANT TO MARRY YOU I NEED YOU, OR ELSE IM DYING! U TOLD ME U CANT LIVE WITHOUT ME, I CANT LOVE WITHOUT YOU EITHER! IF U R LEAVING ME, there is no place on this Earth for me.",
"21/09/18, 10:02 pm - pooja07: I told u I fucked up, I'm.sorry boo please please please come back.",
"21/09/18, 10:02 pm - pooja07: Please don't leave, don't break up with me, please boo, I messed up really bad,",
"21/09/18, 10:02 pm - pooja07: I need u",
"21/09/18, 10:03 pm - pooja07: Please, I'm begging u",
"21/09/18, 10:03 pm - Ram Tej: One way",
"21/09/18, 10:04 pm - Ram Tej: Tell the whole situation to your sis",
"21/09/18, 10:04 pm - Ram Tej: What I did",
"21/09/18, 10:04 pm - Ram Tej: And what u dis",
"21/09/18, 10:04 pm - pooja07: I know",
"21/09/18, 10:04 pm - Ram Tej: And I want her to call me",
"21/09/18, 10:04 pm - pooja07: I fucked up",
"21/09/18, 10:04 pm - pooja07: Please",
"21/09/18, 10:04 pm - pooja07: Stop.dragging ppl into this",
"21/09/18, 10:04 pm - pooja07: It's entirely my fault",
"21/09/18, 10:04 pm - pooja07: I'm sorry",
"21/09/18, 10:05 pm - pooja07: Ram, please call me!!",
"21/09/18, 10:05 pm - pooja07: Please ram, I'm.begging you",
"21/09/18, 10:05 pm - pooja07: Please please please I'm just gonna kill myself",
"21/09/18, 10:05 pm - pooja07: Ram",
"21/09/18, 10:05 pm - pooja07: Baby",
"21/09/18, 10:05 pm - pooja07: It's my fault what will my sister tell",
"21/09/18, 10:06 pm - pooja07: It's entirely my fault! I fucked up this whole relationship please it's my fault",
"21/09/18, 10:07 pm - pooja07: Baby, please kill me rather than doing this! I don't want her to know she will tell my mom no one will let me go out of my room they will hit me, they will lock me inside please understand I will never ever talk to.him I need u, I'll tell infornt of u to him that I want u ram.",
"21/09/18, 10:09 pm - pooja07: I told u to help me, I apologized and I told u I messed up, please baby stop doing this, I need u more than ever.",
"22/09/18, 5:57 am - pooja07: Good morning",
"22/09/18, 6:21 am - pooja07: Ram?",
"22/09/18, 9:07 am - pooja07: I'm in college, came to write exam, after this u will go to ktr at 1.",
"22/09/18, 12:32 pm - Ram Tej: Boooo",
"22/09/18, 12:32 pm - Ram Tej: Good morning bo",
"22/09/18, 12:33 pm - Ram Tej: Ok",
"22/09/18, 12:33 pm - Ram Tej: Be safe how will you go and come back",
"22/09/18, 12:51 pm - pooja07: Train",
"22/09/18, 3:02 pm - pooja07: Hi",
"22/09/18, 3:06 pm - pooja07: Boo",
"22/09/18, 3:47 pm - Ram Tej: Nice",
"22/09/18, 3:47 pm - Ram Tej: Did you reach",
"22/09/18, 3:47 pm - Ram Tej: So much work boooo",
"22/09/18, 3:47 pm - Ram Tej: U are doing",
"22/09/18, 3:51 pm - pooja07: Hi",
"22/09/18, 3:51 pm - pooja07: I called u",
"22/09/18, 3:51 pm - pooja07: Why aren't u picking?",
"22/09/18, 3:56 pm - Ram Tej: I was out my phone was charging",
"22/09/18, 3:58 pm - Ram Tej: And I saw u texted I replied",
"22/09/18, 3:58 pm - Ram Tej: Bo",
"22/09/18, 3:58 pm - Ram Tej: How will I get back home",
"22/09/18, 3:59 pm - Ram Tej: And there was call from some in know number",
"22/09/18, 3:59 pm - Ram Tej: I called back",
"22/09/18, 3:59 pm - Ram Tej: And it said was busy",
"22/09/18, 4:07 pm - pooja07: 😒",
"22/09/18, 4:07 pm - pooja07: So u won't call.",
"22/09/18, 4:08 pm - pooja07: Missed voice call",
"22/09/18, 9:10 pm - pooja07: Ram tejm",
"22/09/18, 9:23 pm - pooja07: Ram",
"22/09/18, 9:40 pm - pooja07: Missed voice call",
"22/09/18, 10:02 pm - pooja07: Missed voice call",
"22/09/18, 10:22 pm - Ram Tej: No",
"22/09/18, 10:22 pm - Ram Tej: Bbooooo",
"22/09/18, 10:22 pm - Ram Tej: Some senior from local came",
"22/09/18, 10:22 pm - Ram Tej: Sorry",
"22/09/18, 10:46 pm - Ram Tej: Hello",
"22/09/18, 10:46 pm - Ram Tej: Can I call u",
"22/09/18, 10:46 pm - Ram Tej: Plex",
"22/09/18, 10:46 pm - Ram Tej: Kow",
"22/09/18, 10:47 pm - pooja07: Missed voice call",
"22/09/18, 10:47 pm - pooja07: Ram",
"22/09/18, 10:47 pm - pooja07: U there",
"22/09/18, 10:47 pm - pooja07: I'm sorry",
"22/09/18, 10:47 pm - pooja07: I just dozed off",
"22/09/18, 10:48 pm - Ram Tej: Hello",
"22/09/18, 10:48 pm - Ram Tej: I was about to",
"22/09/18, 10:48 pm - Ram Tej: I woke up",
"22/09/18, 11:11 pm - pooja07: Hi",
"22/09/18, 11:11 pm - pooja07: God I'm sleepy",
"22/09/18, 11:50 pm - Ram Tej: I am back packed food and came",
"22/09/18, 11:50 pm - Ram Tej: Will eat and wake u up bo",
"22/09/18, 11:50 pm - Ram Tej: 😘😘😘😘",
"22/09/18, 11:50 pm - Ram Tej: ❤",
"22/09/18, 11:50 pm - pooja07: Hi",
"22/09/18, 11:51 pm - pooja07: I finished a chapter in half sleep",
"23/09/18, 12:04 am - pooja07: My eyes r closing boo",
"23/09/18, 12:04 am - pooja07: Good night",
"23/09/18, 12:04 am - pooja07: I love you",
"23/09/18, 12:22 am - Ram Tej: Booo",
"23/09/18, 12:22 am - Ram Tej: I am done eating",
"23/09/18, 12:22 am - Ram Tej: Boooo",
"23/09/18, 12:22 am - Ram Tej: I love u I will sleep now bo",
"23/09/18, 12:25 am - Ram Tej: Bo my net is bad bo",
"23/09/18, 12:25 am - Ram Tej: ❤",
"23/09/18, 12:28 am - Ram Tej: Boooo",
"23/09/18, 12:28 am - Ram Tej: Boooo",
"23/09/18, 12:28 am - Ram Tej: Boooo",
"23/09/18, 12:28 am - Ram Tej: I love you booo",
"23/09/18, 12:28 am - Ram Tej: 😘😘😘😘",
"23/09/18, 12:28 am - Ram Tej: ❤",
"23/09/18, 12:28 am - Ram Tej: 😘",
"23/09/18, 12:28 am - pooja07: 😭😭😭😭",
"23/09/18, 12:29 am - Ram Tej: What happened boo",
"23/09/18, 12:29 am - Ram Tej: What sad",
"23/09/18, 12:29 am - pooja07: I love you",
"23/09/18, 12:29 am - pooja07: Booo",
"23/09/18, 12:29 am - pooja07: Ok sleepy meepy",
"23/09/18, 12:29 am - pooja07: ❤❤❤",
"23/09/18, 12:29 am - Ram Tej: I love you too",
"23/09/18, 12:29 am - pooja07: Good night",
"23/09/18, 12:29 am - pooja07: I love you so much",
"23/09/18, 12:29 am - Ram Tej: I love you",
"23/09/18, 12:29 am - Ram Tej: 😘😘😘😘😘😘",
"23/09/18, 12:29 am - pooja07: My eyes r closing",
"23/09/18, 12:29 am - pooja07: I was uploading resume",
"23/09/18, 12:29 am - Ram Tej: Good night",
"23/09/18, 12:29 am - Ram Tej: Sd",
"23/09/18, 12:29 am - Ram Tej: T.care",
"23/09/18, 12:30 am - Ram Tej: Don't let bed bugs hite",
"23/09/18, 12:30 am - Ram Tej: I love u so much bo",
"23/09/18, 12:30 am - Ram Tej: Plex don't leave me",
"23/09/18, 12:30 am - pooja07: ❤❤❤❤❤",
"23/09/18, 12:30 am - pooja07: I won't rey",
"23/09/18, 12:30 am - pooja07: U also don't",
"23/09/18, 12:30 am - Ram Tej: I need u and I am no one with out u",
"23/09/18, 12:30 am - pooja07: Are u going to smoke up!",
"23/09/18, 12:30 am - Ram Tej: 😘😘😘😘😘",
"23/09/18, 12:30 am - pooja07: 😒",
"23/09/18, 12:30 am - pooja07: Tell.",
"23/09/18, 12:30 am - pooja07: ?",
"23/09/18, 12:30 am - pooja07: Ram?",
"23/09/18, 12:31 am - Ram Tej: No",
"23/09/18, 12:31 am - Ram Tej: We are not",
"23/09/18, 12:31 am - Ram Tej: I am sleeping",
"23/09/18, 12:31 am - pooja07: That's the reason so much happened",
"23/09/18, 12:31 am - pooja07: Please don't do it again",
"23/09/18, 12:31 am - Ram Tej: And got is going on laptop",
"23/09/18, 12:31 am - pooja07: Good night",
"23/09/18, 12:31 am - Ram Tej: <Media omitted>",
"23/09/18, 12:31 am - Ram Tej: I won't boooo",
"23/09/18, 12:31 am - Ram Tej: 😘",
"23/09/18, 12:32 am - pooja07: Ok",
"23/09/18, 12:32 am - pooja07: I'mma sleeeeeeeeeeeeeppppp",
"23/09/18, 12:32 am - Ram Tej: I Love you soooooooooo much",
"23/09/18, 12:32 am - pooja07: Bye.",
"23/09/18, 12:32 am - Ram Tej: Ok sleeeeep",
"23/09/18, 12:32 am - Ram Tej: I am with u",
"23/09/18, 12:32 am - pooja07: I love you too",
"23/09/18, 12:32 am - pooja07: I know",
"23/09/18, 12:32 am - pooja07: Me too",
"23/09/18, 7:49 am - pooja07: Good morning",
"23/09/18, 10:22 am - Ram Tej: Good morning",
"23/09/18, 10:22 am - Ram Tej: Booooooooo",
"23/09/18, 11:10 am - pooja07: Boooo",
"23/09/18, 11:11 am - pooja07: Talk to beee",
"23/09/18, 11:11 am - pooja07: I love you",
"23/09/18, 11:17 am - Ram Tej: Boooo",
"23/09/18, 11:18 am - Ram Tej: I love u so much",
"23/09/18, 11:18 am - pooja07: I love you tooooo",
"23/09/18, 11:18 am - pooja07: Omg",
"23/09/18, 11:18 am - pooja07: Omg!!!!",
"23/09/18, 11:18 am - pooja07: I love you so much",
"23/09/18, 11:18 am - pooja07: 🤣🤣❤",
"23/09/18, 11:18 am - pooja07: Jakaa",
"23/09/18, 11:18 am - pooja07: Open Snapchat.",
"23/09/18, 11:18 am - Ram Tej: Ok",
"23/09/18, 11:19 am - Ram Tej: I am out to eat some thing",
"23/09/18, 11:19 am - Ram Tej: I will get back and watch ok",
"23/09/18, 11:19 am - pooja07: No",
"23/09/18, 11:19 am - pooja07: Don't eat",
"23/09/18, 11:19 am - pooja07: Eat meeeee",
"23/09/18, 11:19 am - pooja07: 🤣🤣🤣🤣🤣",
"23/09/18, 11:19 am - Ram Tej: Oaaaaq",
"23/09/18, 11:19 am - pooja07: 😉😉😉😉",
"23/09/18, 11:19 am - Ram Tej: I will eat boooo",
"23/09/18, 11:19 am - Ram Tej: 😘",
"23/09/18, 11:19 am - Ram Tej: ❤",
"23/09/18, 11:19 am - pooja07: 😃",
"23/09/18, 11:19 am - pooja07: I'm so happy right now",
"23/09/18, 11:19 am - pooja07: I can just squeeze u and eat off",
"23/09/18, 11:23 am - Ram Tej: What happened no",
"23/09/18, 11:23 am - Ram Tej: Bo",
"23/09/18, 11:23 am - pooja07: U happened",
"23/09/18, 11:23 am - pooja07: 🙃🙃🙃🙃",
"23/09/18, 1:35 pm - pooja07: Jakka.",
"23/09/18, 2:20 pm - Ram Tej: Bolo bo",
"23/09/18, 2:24 pm - Ram Tej: I told u not to chat with Kumaran on Instagram",
"23/09/18, 2:24 pm - Ram Tej: Why again",
"23/09/18, 2:24 pm - Ram Tej: Why",
"23/09/18, 2:52 pm - pooja07: God",
"23/09/18, 2:52 pm - pooja07: I forgot and sent a text accidentally",
"23/09/18, 2:52 pm - pooja07: Chill, just ignore",
"23/09/18, 2:52 pm - pooja07: I'm ignoring na just leave it",
"23/09/18, 2:52 pm - pooja07: I don't want a big fight out of this",
"23/09/18, 2:53 pm - pooja07: Or else he will make a big scene and I'm very tired to handle everything",
"23/09/18, 3:39 pm - pooja07: Ei boo",
"23/09/18, 3:39 pm - pooja07: Missed voice call",
"23/09/18, 4:01 pm - pooja07: It's a Sunday, n u ain't available for me",
"23/09/18, 4:01 pm - pooja07: Missed voice call",
"23/09/18, 7:26 pm - Ram Tej: Rey",
"23/09/18, 7:26 pm - Ram Tej: Ok fine",
"23/09/18, 7:27 pm - Ram Tej: How was your day I slept woke up and they are going to cook motton curry and rice",
"23/09/18, 7:33 pm - pooja07: Ok",
"23/09/18, 7:33 pm - pooja07: Time to tell the truth😒",
"23/09/18, 7:33 pm - Ram Tej: Ok whT",
"23/09/18, 7:36 pm - pooja07: What what",
"23/09/18, 7:38 pm - pooja07: So u just slept the entire day",
"23/09/18, 7:38 pm - pooja07: And I'm supposed to believe?",
"23/09/18, 7:38 pm - pooja07: Why r u not picking?",
"23/09/18, 7:38 pm - Ram Tej: No",
"23/09/18, 7:38 pm - Ram Tej: I went out",
"23/09/18, 7:38 pm - pooja07: U just blue ticked me.",
"23/09/18, 7:38 pm - Ram Tej: And came and slept",
"23/09/18, 7:38 pm - pooja07: Missed voice call",
"23/09/18, 7:38 pm - Ram Tej: Got up",
"23/09/18, 7:39 pm - Ram Tej: And now back to room to cook",
"23/09/18, 7:39 pm - Ram Tej: And eat",
"23/09/18, 7:39 pm - Ram Tej: That's why not picking and my net is so bad",
"23/09/18, 7:39 pm - Ram Tej: I am not blue ticking",
"23/09/18, 7:39 pm - Ram Tej: I sent msgs long back that are commingled late",
"23/09/18, 7:39 pm - Ram Tej: Boooo",
"23/09/18, 7:39 pm - pooja07: So now u just go to a place where u don't get net😒this is how ur gonna deal with me.",
"23/09/18, 7:40 pm - pooja07: 😒",
"23/09/18, 7:40 pm - Ram Tej: Rey",
"23/09/18, 7:40 pm - pooja07: So u don't have time to text",
"23/09/18, 7:40 pm - pooja07: Or call?",
"23/09/18, 7:40 pm - Ram Tej: Tmro I will be back to clg",
"23/09/18, 7:40 pm - Ram Tej: Where full net will be their",
"23/09/18, 7:40 pm - pooja07: It's like I'm sitting jobless over here waiting for u.",
"23/09/18, 7:40 pm - pooja07: So fucking what",
"23/09/18, 7:40 pm - pooja07: Even if u have net u won't text or call",
"23/09/18, 7:42 pm - pooja07: So just cause u went out u won't pick my call? I was at a fucking interview when u called me, I was standing outside and I picked.",
"23/09/18, 7:43 pm - Ram Tej: Rey",
"23/09/18, 7:43 pm - Ram Tej: Don't get so mad",
"23/09/18, 7:43 pm - pooja07: And even now when u were online",
"23/09/18, 7:43 pm - Ram Tej: Calm down",
"23/09/18, 7:43 pm - pooja07: U r not picking",
"23/09/18, 7:43 pm - Ram Tej: Rey",
"23/09/18, 7:43 pm - pooja07: I'm not mad",
"23/09/18, 7:43 pm - Ram Tej: I remember us cooking",
"23/09/18, 7:43 pm - pooja07: I'm just saying",
"23/09/18, 7:43 pm - pooja07: Ur here.",
"23/09/18, 7:43 pm - pooja07: Ur online",
"23/09/18, 7:43 pm - pooja07: And u dont pick my calls?",
"23/09/18, 7:44 pm - pooja07: Ok cool",
"23/09/18, 7:44 pm - pooja07: U know what, it's not my fault whatever I did, u made me do it.",
"23/09/18, 7:44 pm - pooja07: Do whatever u want.",
"23/09/18, 7:45 pm - pooja07: We were just in a fight where we stated that ur ignoring me",
"23/09/18, 7:45 pm - pooja07: If u don't tell me what's going on, why should I tell.",
"23/09/18, 7:48 pm - pooja07: Missed voice call",
"23/09/18, 7:49 pm - pooja07: One day u were nice to me, and look who it is! Back again dickhead ram tej, don't blame anything on me if I do something",
"23/09/18, 7:53 pm - pooja07: Missed voice call",
"23/09/18, 7:57 pm - pooja07: Missed voice call",
"23/09/18, 7:58 pm - pooja07: Missed voice call",
"23/09/18, 8:02 pm - pooja07: My entire day was amazing, I studied I wrote a test, I spent time with my family and u were missed so I texted or called no reply, God u can ruin my day in seconds. U know what I need time, I know I did something wrong, but it's because of u so it's not my fault at all,  it's yours u bear with it, I need time to get over ur stupid behavior.",
"23/09/18, 8:28 pm - pooja07: Missed voice call",
"23/09/18, 8:33 pm - Ram Tej: Ok",
"23/09/18, 8:33 pm - Ram Tej: I am calling",
"23/09/18, 8:33 pm - pooja07: 😒",
"23/09/18, 8:33 pm - pooja07: For that u need to press call button, or do u want me to teach that too",
"23/09/18, 8:51 pm - Ram Tej: U are shouting so much",
"23/09/18, 8:51 pm - Ram Tej: U rude ass",
"23/09/18, 8:51 pm - Ram Tej: I did not tell any thing",
"23/09/18, 8:51 pm - Ram Tej: I slept and was. Fine with what ever u did",
"23/09/18, 8:51 pm - Ram Tej: And u are shouting bye rey",
"23/09/18, 8:51 pm - Ram Tej: And repeatedly u are reminding me of that",
"23/09/18, 8:51 pm - Ram Tej: U are so rude",
"23/09/18, 8:51 pm - Ram Tej: 😡",
"23/09/18, 8:52 pm - Ram Tej: I will eat",
"23/09/18, 10:53 pm - pooja07: Ram",
"23/09/18, 10:53 pm - pooja07: I'm sleepy",
"23/09/18, 11:11 pm - pooja07: Missed voice call",
"23/09/18, 11:17 pm - Ram Tej: Booo",
"23/09/18, 11:17 pm - Ram Tej: U called",
"23/09/18, 11:17 pm - Ram Tej: Beee",
"23/09/18, 11:17 pm - Ram Tej: Calling u",
"23/09/18, 11:21 pm - pooja07: 😶😶😶",
"23/09/18, 11:21 pm - pooja07: Boo",
"24/09/18, 7:06 am - pooja07: Good morning",
"24/09/18, 9:04 am - Ram Tej: Boooo",
"24/09/18, 9:04 am - Ram Tej: Good morning",
"24/09/18, 9:04 am - Ram Tej: U stopped sending I love you",
"24/09/18, 9:04 am - Ram Tej: I love u so much",
"24/09/18, 9:04 am - Ram Tej: 😘😘😘😘❤",
"24/09/18, 9:05 am - pooja07: I love you",
"24/09/18, 9:05 am - pooja07: Obvi",
"24/09/18, 9:06 am - Ram Tej: Not after me asking",
"24/09/18, 9:06 am - pooja07: Pi k",
"24/09/18, 9:06 am - Ram Tej: When I text it should come out on its own",
"24/09/18, 9:06 am - pooja07: Fast",
"24/09/18, 9:06 am - pooja07: Stfu",
"24/09/18, 9:06 am - pooja07: Pi k",
"24/09/18, 9:06 am - pooja07: Missed voice call",
"24/09/18, 9:06 am - pooja07: U won't pick",
"24/09/18, 9:06 am - pooja07: Fuck u",
"24/09/18, 11:20 am - pooja07: Don't pick",
"24/09/18, 11:20 am - pooja07: Even if u have phone in your hand don't pick, don't text don't call.",
"24/09/18, 12:01 pm - Ram Tej: <Media omitted>",
"24/09/18, 12:31 pm - pooja07: <Media omitted>",
"24/09/18, 12:59 pm - Ram Tej: Lol",
"24/09/18, 12:59 pm - Ram Tej: Lol",
"24/09/18, 12:59 pm - Ram Tej: Lol",
"24/09/18, 12:59 pm - Ram Tej: Long time",
"24/09/18, 12:59 pm - Ram Tej: I miss those days",
"24/09/18, 1:22 pm - pooja07: I have so much hair",
"24/09/18, 2:08 pm - Ram Tej: Boooo",
"24/09/18, 2:08 pm - Ram Tej: Booo",
"24/09/18, 2:08 pm - Ram Tej: Boooo",
"24/09/18, 2:08 pm - Ram Tej: Booo",
"24/09/18, 2:08 pm - Ram Tej: I love that pic",
"24/09/18, 2:08 pm - Ram Tej: Ya u do",
"24/09/18, 2:08 pm - Ram Tej: How did I find this pic",
"24/09/18, 2:53 pm - pooja07: Hi",
"24/09/18, 3:13 pm - pooja07: 😒😒😒😒",
"24/09/18, 3:14 pm - Ram Tej: Hi",
"24/09/18, 3:14 pm - Ram Tej: What happened why that face again",
"24/09/18, 3:15 pm - Ram Tej: <Media omitted>",
"24/09/18, 3:15 pm - Ram Tej: class",
"24/09/18, 3:15 pm - Ram Tej: Me after a long time bo",
"24/09/18, 3:15 pm - Ram Tej: 😘",
"24/09/18, 3:15 pm - pooja07: <Media omitted>",
"24/09/18, 3:57 pm - Ram Tej: That is not me sameer",
"24/09/18, 4:43 pm - Ram Tej: No",
"24/09/18, 4:43 pm - Ram Tej: Bo",
"24/09/18, 4:43 pm - Ram Tej: Boooo",
"24/09/18, 6:47 pm - pooja07: Booo",
"24/09/18, 6:54 pm - pooja07: <Media omitted>",
"24/09/18, 6:57 pm - pooja07: <Media omitted>",
"24/09/18, 6:57 pm - pooja07: <Media omitted>",
"24/09/18, 6:58 pm - pooja07: <Media omitted>",
"24/09/18, 6:59 pm - pooja07: <Media omitted>",
"24/09/18, 6:59 pm - Ram Tej: Boooo",
"24/09/18, 6:59 pm - Ram Tej: Nooooo",
"24/09/18, 6:59 pm - Ram Tej: He is here booooo",
"24/09/18, 7:00 pm - Ram Tej: I love you so much",
"24/09/18, 7:00 pm - Ram Tej: 😘😘😘😘❤",
"24/09/18, 7:03 pm - pooja07: <Media omitted>",
"24/09/18, 7:03 pm - pooja07: <Media omitted>",
"24/09/18, 7:03 pm - pooja07: <Media omitted>",
"24/09/18, 7:03 pm - pooja07: <Media omitted>",
"24/09/18, 7:03 pm - pooja07: <Media omitted>",
"24/09/18, 7:03 pm - pooja07: <Media omitted>",
"24/09/18, 7:03 pm - pooja07: <Media omitted>",
"24/09/18, 7:03 pm - pooja07: <Media omitted>",
"24/09/18, 7:03 pm - pooja07: And we always looked at each other like we r going to eat each other🤣",
"24/09/18, 7:26 pm - pooja07: Ur in college right now",
"24/09/18, 7:26 pm - pooja07: Missed voice call",
"24/09/18, 7:27 pm - pooja07: Why can't u pick my God damn call?/?",
"24/09/18, 7:31 pm - Ram Tej: Baby",
"24/09/18, 7:31 pm - Ram Tej: I am in car",
"24/09/18, 7:31 pm - Ram Tej: Bo",
"24/09/18, 7:31 pm - Ram Tej: I did not take clothes in the morning",
"24/09/18, 7:31 pm - pooja07: <Media omitted>",
"24/09/18, 7:31 pm - pooja07: I want it",
"24/09/18, 7:31 pm - Ram Tej: Ya bo",
"24/09/18, 7:31 pm - Ram Tej: I wanted. To buy u that",
"24/09/18, 7:31 pm - Ram Tej: This was one of the the first pic u sent me booo",
"24/09/18, 7:32 pm - pooja07: Yeah",
"24/09/18, 7:32 pm - pooja07: Why can't u just pick n talk",
"24/09/18, 7:32 pm - Ram Tej: Ok",
"24/09/18, 7:32 pm - Ram Tej: Bo",
"24/09/18, 7:32 pm - Ram Tej: We are car na",
"24/09/18, 7:32 pm - Ram Tej: There is full music bo",
"24/09/18, 7:32 pm - Ram Tej: That's why I text",
"24/09/18, 7:32 pm - pooja07: 😒",
"24/09/18, 7:32 pm - Ram Tej: Plez",
